,date,braun thermoscan
626,2016-01-03,122.46896341111255
627,2016-01-10,60.98063314623516
628,2016-01-17,103.93735297941836
629,2016-01-24,0.0
630,2016-01-31,0.0
631,2016-02-07,0.0
632,2016-02-14,0.0
633,2016-02-21,0.0
634,2016-02-28,107.06525269770228
635,2016-03-06,101.21651089447855
636,2016-03-13,0.0
637,2016-03-20,0.0
638,2016-03-27,0.0
639,2016-04-03,0.0
640,2016-04-10,0.0
641,2016-04-17,0.0
642,2016-04-24,204.17134806221793
643,2016-05-01,0.0
644,2016-05-08,0.0
645,2016-05-15,0.0
646,2016-05-22,103.46025540989312
647,2016-05-29,0.0
648,2016-06-05,0.0
649,2016-06-12,0.0
650,2016-06-19,0.0
651,2016-06-26,0.0
652,2016-07-03,0.0
653,2016-07-10,72.19538003136394
654,2016-07-17,86.9743903819746
655,2016-07-24,0.0
656,2016-07-31,0.0
657,2016-08-07,0.0
658,2016-08-14,0.0
659,2016-08-21,0.0
660,2016-08-28,0.0
661,2016-09-04,0.0
662,2016-09-11,0.0
663,2016-09-18,63.89836975422959
664,2016-09-25,0.0
665,2016-10-02,0.0
666,2016-10-09,0.0
667,2016-10-16,0.0
668,2016-10-23,115.97047001098463
669,2016-10-30,65.3111060919955
670,2016-11-06,0.0
671,2016-11-13,0.0
672,2016-11-20,148.56949839290414
673,2016-11-27,136.1944074781783
674,2016-12-04,0.0
675,2016-12-11,0.0
676,2016-12-18,72.62656854614862
677,2016-12-25,0.0
678,2017-01-01,0.0
679,2017-01-08,0.0
680,2017-01-15,0.0
681,2017-01-22,108.92416051787853
682,2017-01-29,0.0
683,2017-02-05,0.0
684,2017-02-12,0.0
685,2017-02-19,0.0
686,2017-02-26,277.5204372837532
687,2017-03-05,0.0
688,2017-03-12,57.06391744257652
689,2017-03-19,0.0
690,2017-03-26,151.8452564343011
691,2017-04-02,0.0
692,2017-04-09,0.0
693,2017-04-16,0.0
694,2017-04-23,0.0
695,2017-04-30,0.0
696,2017-05-07,0.0
697,2017-05-14,0.0
698,2017-05-21,0.0
699,2017-05-28,0.0
700,2017-06-04,106.10856816523652
701,2017-06-11,0.0
702,2017-06-18,0.0
703,2017-06-25,0.0
704,2017-07-02,0.0
705,2017-07-09,0.0
706,2017-07-16,160.2666965010848
707,2017-07-23,58.38865502502788
708,2017-07-30,0.0
709,2017-08-06,0.0
710,2017-08-13,99.1299901986372
711,2017-08-20,0.0
712,2017-08-27,0.0
713,2017-09-03,0.0
714,2017-09-10,0.0
715,2017-09-17,0.0
716,2017-09-24,0.0
717,2017-10-01,0.0
718,2017-10-08,0.0
719,2017-10-15,0.0
720,2017-10-22,0.0
721,2017-10-29,0.0
722,2017-11-05,0.0
723,2017-11-12,0.0
724,2017-11-19,0.0
725,2017-11-26,0.0
726,2017-12-03,0.0
727,2017-12-10,115.72766390691785
728,2017-12-17,87.71152659864202
729,2017-12-24,0.0
730,2017-12-31,0.0
731,2018-01-07,56.43125950350472
732,2018-01-14,0.0
733,2018-01-21,0.0
734,2018-01-28,145.45888633499916
735,2018-02-04,0.0
736,2018-02-11,98.44949922948673
737,2018-02-18,0.0
738,2018-02-25,0.0
739,2018-03-04,0.0
740,2018-03-11,0.0
741,2018-03-18,0.0
742,2018-03-25,0.0
743,2018-04-01,98.29000249192407
744,2018-04-08,0.0
745,2018-04-15,0.0
746,2018-04-22,92.32049369693142
747,2018-04-29,0.0
748,2018-05-06,0.0
749,2018-05-13,118.67454553625358
750,2018-05-20,0.0
751,2018-05-27,0.0
752,2018-06-03,54.73018684375755
753,2018-06-10,0.0
754,2018-06-17,0.0
755,2018-06-24,0.0
756,2018-07-01,0.0
757,2018-07-08,155.5929058952373
758,2018-07-15,0.0
759,2018-07-22,107.12015900941005
760,2018-07-29,0.0
761,2018-08-05,0.0
762,2018-08-12,0.0
763,2018-08-19,0.0
764,2018-08-26,0.0
765,2018-09-02,0.0
766,2018-09-09,0.0
767,2018-09-16,0.0
768,2018-09-23,0.0
769,2018-09-30,0.0
770,2018-10-07,0.0
771,2018-10-14,0.0
772,2018-10-21,0.0
773,2018-10-28,62.80996398809555
774,2018-11-04,0.0
775,2018-11-11,0.0
776,2018-11-18,0.0
777,2018-11-25,0.0
778,2018-12-02,0.0
779,2018-12-09,0.0
780,2018-12-16,0.0
781,2018-12-23,198.95634623285937
782,2018-12-30,0.0
783,2019-01-06,0.0
784,2019-01-13,0.0
785,2019-01-20,0.0
786,2019-01-27,0.0
787,2019-02-03,0.0
788,2019-02-10,0.0
789,2019-02-17,0.0
790,2019-02-24,79.94584831008474
791,2019-03-03,0.0
792,2019-03-10,0.0
793,2019-03-17,85.94190032011521
794,2019-03-24,105.11937527051312
795,2019-03-31,0.0
796,2019-04-07,0.0
797,2019-04-14,0.0
798,2019-04-21,69.1121685393926
799,2019-04-28,0.0
800,2019-05-05,0.0
801,2019-05-12,0.0
802,2019-05-19,0.0
803,2019-05-26,79.64078215107638
804,2019-06-02,0.0
805,2019-06-09,0.0
806,2019-06-16,75.35157652340695
807,2019-06-23,0.0
808,2019-06-30,0.0
809,2019-07-07,0.0
810,2019-07-14,0.0
811,2019-07-21,0.0
812,2019-07-28,72.6235287228
813,2019-08-04,0.0
814,2019-08-11,0.0
815,2019-08-18,0.0
816,2019-08-25,0.0
817,2019-09-01,0.0
818,2019-09-08,62.395663388874816
819,2019-09-15,0.0
820,2019-09-22,0.0
821,2019-09-29,0.0
822,2019-10-06,0.0
823,2019-10-13,0.0
824,2019-10-20,81.07157455643623
825,2019-10-27,0.0
826,2019-11-03,58.52270773514652
827,2019-11-10,0.0
828,2019-11-17,0.0
829,2019-11-24,0.0
830,2019-12-01,0.0
831,2019-12-08,0.0
832,2019-12-15,0.0
833,2019-12-22,0.0
834,2019-12-29,66.6750567597665
835,2020-01-05,120.75611175517598
836,2020-01-12,164.71780488917904
837,2020-01-19,0.0
838,2020-01-26,0.0
839,2020-02-02,0.0
840,2020-02-09,74.14821628798119
841,2020-02-16,128.39126772966392
842,2020-02-23,65.84510251505671
843,2020-03-01,0.0
844,2020-03-08,0.0
845,2020-03-15,190.12928359389326
846,2020-03-22,56.05833930985341
847,2020-03-29,152.9413774678234
848,2020-04-05,0.0
849,2020-04-12,82.12475908288647
850,2020-04-19,0.0
851,2020-04-26,0.0
852,2020-05-03,137.98394534179195
853,2020-05-10,0.0
854,2020-05-17,46.589351874692575
855,2020-05-24,74.38646646834304
856,2020-05-31,0.0
857,2020-06-07,55.03953250088606
858,2020-06-14,0.0
859,2020-06-21,0.0
860,2020-06-28,0.0
861,2020-07-05,155.92124987457004
862,2020-07-12,0.0
863,2020-07-19,0.0
864,2020-07-26,75.57716073605934
865,2020-08-02,0.0
866,2020-08-09,0.0
867,2020-08-16,0.0
868,2020-08-23,0.0
869,2020-08-30,0.0
870,2020-09-06,0.0
871,2020-09-13,0.0
872,2020-09-20,0.0
873,2020-09-27,0.0
874,2020-10-04,0.0
875,2020-10-11,0.0
876,2020-10-18,0.0
877,2020-10-25,0.0
878,2020-11-01,102.17834246854684
879,2020-11-08,0.0
880,2020-11-15,0.0
881,2020-11-22,0.0
882,2020-11-29,0.0
883,2020-12-06,0.0
884,2020-12-13,70.35240058608207
885,2020-12-20,0.0
886,2020-12-27,0.0
887,2021-01-03,0.0
888,2021-01-10,0.0
889,2021-01-17,0.0
890,2021-01-24,0.0
891,2021-01-31,0.0
892,2021-02-07,0.0
893,2021-02-14,0.0
894,2021-02-21,48.995976845635
895,2021-02-28,90.27845349242385
896,2021-03-07,0.0
897,2021-03-14,0.0
898,2021-03-21,49.664101899525825
899,2021-03-28,0.0
900,2021-04-04,0.0
901,2021-04-11,0.0
902,2021-04-18,0.0
903,2021-04-25,0.0
904,2021-05-02,84.2897593003845
905,2021-05-09,0.0
906,2021-05-16,71.11785098005338
907,2021-05-23,0.0
908,2021-05-30,96.6693382880129
909,2021-06-06,0.0
910,2021-06-13,0.0
911,2021-06-20,0.0
912,2021-06-27,73.0837281890985
913,2021-07-04,0.0
914,2021-07-11,0.0
915,2021-07-18,0.0
916,2021-07-25,0.0
917,2021-08-01,0.0
918,2021-08-08,157.66084893571883
919,2021-08-15,0.0
920,2021-08-22,0.0
921,2021-08-29,82.995259151358
922,2021-09-05,0.0
923,2021-09-12,0.0
924,2021-09-19,0.0
925,2021-09-26,0.0
926,2021-10-03,86.86673586985167
927,2021-10-10,0.0
928,2021-10-17,0.0
929,2021-10-24,0.0
930,2021-10-31,134.6157743872089
931,2021-11-07,0.0
932,2021-11-14,0.0
933,2021-11-21,0.0
934,2021-11-28,0.0
935,2021-12-05,0.0
936,2021-12-12,0.0
937,2021-12-19,0.0
938,2021-12-26,0.0
939,2022-01-02,177.44771930885614
940,2022-01-09,0.0
941,2022-01-16,0.0
942,2022-01-23,0.0
943,2022-01-30,0.0
944,2022-02-06,0.0
945,2022-02-13,0.0
946,2022-02-20,97.99051730425005
947,2022-02-27,0.0
948,2022-03-06,0.0
949,2022-03-13,0.0
950,2022-03-20,0.0
951,2022-03-27,55.77617940303251
952,2022-04-03,0.0
953,2022-04-10,0.0
954,2022-04-17,0.0
955,2022-04-24,0.0
956,2022-05-01,0.0
957,2022-05-08,0.0
958,2022-05-15,44.4274022604274
959,2022-05-22,0.0
960,2022-05-29,0.0
961,2022-06-05,67.29470853134252
962,2022-06-12,0.0
963,2022-06-19,0.0
964,2022-06-26,0.0
965,2022-07-03,0.0
966,2022-07-10,0.0
967,2022-07-17,0.0
968,2022-07-24,0.0
969,2022-07-31,0.0
970,2022-08-07,90.30978030968616
971,2022-08-14,0.0
972,2022-08-21,0.0
973,2022-08-28,0.0
974,2022-09-04,52.99337533050903
975,2022-09-11,0.0
976,2022-09-18,0.0
977,2022-09-25,0.0
978,2022-10-02,52.69727131849255
979,2022-10-09,0.0
980,2022-10-16,0.0
981,2022-10-23,0.0
982,2022-10-30,0.0
983,2022-11-06,40.34316099248181
984,2022-11-13,0.0
985,2022-11-20,0.0
986,2022-11-27,0.0
987,2022-12-04,0.0
988,2022-12-11,70.99501868985826
989,2022-12-18,0.0
990,2022-12-25,0.0
991,2023-01-01,0.0
992,2023-01-08,46.49429596825596
993,2023-01-15,57.79257146999966
994,2023-01-22,0.0
995,2023-01-29,0.0
